05/30/2019 23:00:06 PM - INFO - 持仓,操作日期,2011-04-26,股票名称,股票具体名称,当前价格,价格,今日指标,指标,ROE,roe,PE,pe,所属板块,板块
05/30/2019 23:13:11 PM - INFO - 明日操作,持仓,操作日期,2015-05-21,股票名称,广宇发展,当前价格,11.785992,今日指标,-70.66869893333332,ROE,13.369206666666665,PE,25.466032,所属板块,房地产
05/30/2019 23:13:11 PM - INFO - 明日操作,持仓,操作日期,2015-05-21,股票名称,荣盛发展,当前价格,10.09332805,今日指标,-25.46980816666666,ROE,15.864853333333334,PE,12.525655,所属板块,房地产
05/30/2019 23:13:11 PM - INFO - 明日操作,持仓,操作日期,2015-05-21,股票名称,格力电器,当前价格,23.318169235,今日指标,-11.779569333333328,ROE,24.803966666666668,PE,11.08592,所属板块,家用电器
05/30/2019 23:13:11 PM - INFO - 明日操作,持仓,操作日期,2015-05-21,股票名称,滨江集团,当前价格,7.24831164,今日指标,-83.71303619999999,ROE,11.8989,PE,28.973314,所属板块,房地产
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-05-21,股票名称,大商股份,当前价格,55.415340650000005,今日指标,-38.283848366666675,ROE,16.82961333333333,PE,16.701049,所属板块,商业贸易
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,闻泰科技,当前价格,41.1479892,今日指标,-1002,ROE,0,PE,0,所属板块,电子
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,浙江医药,当前价格,15.055833575000001,今日指标,-1067.4460841333332,ROE,1.5409866666666663,PE,323.935476,所属板块,医药生物
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,新和成,当前价格,10.95526971,今日指标,-133.11646356666668,ROE,7.487273333333332,PE,42.607193,所属板块,医药生物
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,四川双马,当前价格,9.0778516,今日指标,-2071.4839818,ROE,0.17729999999999993,PE,627.776146,所属板块,建筑材料
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,英特集团,当前价格,21.14952571,今日指标,-206.93331676666662,ROE,9.595513333333333,PE,65.614797,所属板块,医药生物
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,阳光城,当前价格,9.574334400000001,今日指标,-63.494572899999994,ROE,15.71504,PE,24.002913,所属板块,房地产
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,建发股份,当前价格,15.544378980000001,今日指标,-73.08602493333333,ROE,12.058766666666665,PE,25.801452,所属板块,交通运输
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,兴业银行,当前价格,16.072880089999998,今日指标,-8.66357683333333,ROE,17.38396666666667,PE,7.893195,所属板块,银行
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,冠城大通,当前价格,11.51053587,今日指标,-79.30179323333333,ROE,11.671626666666668,PE,27.567703,所属板块,房地产
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,招商银行,当前价格,15.7927406,今日指标,-13.09759833333333,ROE,16.696286666666666,PE,9.02845,所属板块,银行
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,交通银行,当前价格,5.603748475,今日指标,-22.51061933333333,ROE,12.324246666666667,PE,10.55602,所属板块,银行
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,建设银行,当前价格,5.36961475,今日指标,-9.5963697,ROE,16.55352,PE,7.924209,所属板块,银行
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,泸州老窖,当前价格,22.700232630000002,今日指标,-124.84736546666667,ROE,16.310913333333332,PE,42.775236,所属板块,食品饮料
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,洋河股份,当前价格,61.37172918,今日指标,-48.08400403333334,ROE,26.963866666666664,PE,22.741779,所属板块,食品饮料
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,华夏幸福,当前价格,27.00789696,今日指标,-40.40740109999999,ROE,30.545460000000002,PE,21.500867,所属板块,房地产
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,深物业A,当前价格,13.460776875,今日指标,-89.55274169999998,ROE,9.406500000000001,PE,29.987649,所属板块,房地产
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,五粮液,当前价格,24.11403148,今日指标,-50.3863111,ROE,16.102639999999997,PE,20.148167,所属板块,食品饮料
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,光大银行,当前价格,4.44699585,今日指标,-18.388608533333333,ROE,14.725386666666665,PE,10.034544,所属板块,银行
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,海信家电,当前价格,11.24010264,今日指标,-68.06913186666668,ROE,25.82723333333333,PE,28.453444,所属板块,家用电器
05/30/2019 23:13:12 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,山西汾酒,当前价格,21.62444567,今日指标,-307.08296606666664,ROE,14.826813333333334,PE,97.548418,所属板块,食品饮料
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,民生银行,当前价格,7.83904595,今日指标,-9.8058525,ROE,17.331120000000002,PE,8.223325,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,工商银行,当前价格,4.31061159,今日指标,-7.521184133333332,ROE,15.930846666666667,PE,7.106676,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,农业银行,当前价格,3.02406195,今日指标,-8.056207499999996,ROE,15.980580000000003,PE,7.283875,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,贵州茅台,当前价格,218.832832875,今日指标,-34.07739836666666,ROE,26.875413333333338,PE,18.470549,所属板块,食品饮料
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,浦发银行,当前价格,10.94062275,今日指标,-8.722925866666662,ROE,15.155953333333334,PE,7.236024,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,广宇发展,当前价格,12.75342551,今日指标,-87.80075123333333,ROE,13.369206666666665,PE,30.657563,所属板块,房地产
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,荣盛发展,当前价格,9.13101725,今日指标,-36.69268576666666,ROE,15.864853333333334,PE,15.926527,所属板块,房地产
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,格力电器,当前价格,23.447977899999998,今日指标,-16.642495533333324,ROE,24.803966666666668,PE,12.559534,所属板块,家用电器
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,滨江集团,当前价格,7.987886745000001,今日指标,-97.8469758,ROE,11.8989,PE,33.256326,所属板块,房地产
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-10,股票名称,大商股份,当前价格,57.101593199999996,今日指标,-46.02699146666667,ROE,16.82961333333333,PE,19.047456,所属板块,商业贸易
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,闻泰科技,当前价格,50.07712784,今日指标,-1002,ROE,0,PE,0,所属板块,电子
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,浙江医药,当前价格,16.2057635,今日指标,-950.9830979333333,ROE,1.5409866666666663,PE,288.643662,所属板块,医药生物
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,新和成,当前价格,14.6288604,今日指标,-111.44879886666666,ROE,7.487273333333332,PE,36.041234,所属板块,医药生物
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,四川双马,当前价格,11.546611395,今日指标,-1998.6382571999998,ROE,0.17729999999999993,PE,605.701684,所属板块,建筑材料
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,英特集团,当前价格,21.14952571,今日指标,-412.51918516666666,ROE,9.595513333333333,PE,127.913545,所属板块,医药生物
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,阳光城,当前价格,9.562836,今日指标,-50.626585899999995,ROE,15.71504,PE,20.103523,所属板块,房地产
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,建发股份,当前价格,20.54012324,今日指标,-63.59572983333333,ROE,12.058766666666665,PE,22.925605,所属板块,交通运输
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,兴业银行,当前价格,17.76026196,今日指标,-4.909209733333327,ROE,17.38396666666667,PE,6.755508,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,冠城大通,当前价格,12.82682586,今日指标,-67.22095193333332,ROE,11.671626666666668,PE,23.906842,所属板块,房地产
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,招商银行,当前价格,18.018475745,今日指标,-9.049749033333331,ROE,16.696286666666666,PE,7.801829,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,交通银行,当前价格,7.97225166,今日指标,-15.765996833333332,ROE,12.324246666666667,PE,8.512195,所属板块,银行
05/30/2019 23:13:13 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,建设银行,当前价格,5.9588615,今日指标,-6.4627061999999995,ROE,16.55352,PE,6.974614,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,泸州老窖,当前价格,25.99235586,今日指标,-114.71471876666666,ROE,16.310913333333332,PE,39.704737,所属板块,食品饮料
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,洋河股份,当前价格,67.74630930000001,今日指标,-42.70607323333334,ROE,26.963866666666664,PE,21.112103,所属板块,食品饮料
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,华夏幸福,当前价格,27.314804879999997,今日指标,-37.460091899999995,ROE,30.545460000000002,PE,20.607743,所属板块,房地产
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,深物业A,当前价格,18.11083824,今日指标,-85.2172875,ROE,9.406500000000001,PE,28.673875,所属板块,房地产
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,五粮液,当前价格,26.85886776,今日指标,-49.1374723,ROE,16.102639999999997,PE,19.769731,所属板块,食品饮料
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,光大银行,当前价格,5.39890598,今日指标,-13.408265033333333,ROE,14.725386666666665,PE,8.525349,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,海信家电,当前价格,12.82217928,今日指标,-61.11620016666667,ROE,25.82723333333333,PE,26.346495,所属板块,家用电器
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,山西汾酒,当前价格,25.783545789999998,今日指标,-288.84515966666663,ROE,14.826813333333334,PE,92.02181,所属板块,食品饮料
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,民生银行,当前价格,8.2699289,今日指标,-5.557891199999997,ROE,17.331120000000002,PE,6.936064,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,工商银行,当前价格,4.522404645,今日指标,-5.184480533333328,ROE,15.930846666666667,PE,6.398584,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,农业银行,当前价格,3.2791528899999998,今日指标,-5.2003511999999965,ROE,15.980580000000003,PE,6.418464,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,贵州茅台,当前价格,221.1132705,今日指标,-28.49580146666666,ROE,26.875413333333338,PE,16.779156,所属板块,食品饮料
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,浦发银行,当前价格,11.68902477,今日指标,-6.960838066666666,ROE,15.155953333333334,PE,6.702058,所属板块,银行
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,广宇发展,当前价格,15.262859639999999,今日指标,-76.89853793333333,ROE,13.369206666666665,PE,27.353862,所属板块,房地产
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,荣盛发展,当前价格,11.53465929,今日指标,-31.287338566666662,ROE,15.864853333333334,PE,14.288543,所属板块,房地产
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,格力电器,当前价格,25.362140595,今日指标,-11.04235263333333,ROE,24.803966666666668,PE,10.862521,所属板块,家用电器
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,滨江集团,当前价格,9.405207525,今日指标,-102.41971980000001,ROE,11.8989,PE,34.642006,所属板块,房地产
05/30/2019 23:13:14 PM - INFO - 明日操作,持仓,操作日期,2015-06-20,股票名称,大商股份,当前价格,64.36864871,今日指标,-38.87675276666667,ROE,16.82961333333333,PE,16.880717,所属板块,商业贸易
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,闻泰科技,当前价格,48.97285272,今日指标,-1002,ROE,0,PE,0,所属板块,电子
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,浙江医药,当前价格,14.91512485,今日指标,-796.1328716333333,ROE,1.5409866666666663,PE,241.719351,所属板块,医药生物
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,新和成,当前价格,13.176392425,今日指标,-82.17384216666666,ROE,7.487273333333332,PE,27.170035,所属板块,医药生物
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,四川双马,当前价格,11.62097772,今日指标,-1542.0199499999999,ROE,0.17729999999999993,PE,467.3325,所属板块,建筑材料
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,英特集团,当前价格,38.42939089,今日指标,-319.20002296666667,ROE,9.595513333333333,PE,99.635011,所属板块,医药生物
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,阳光城,当前价格,8.6237475,今日指标,-46.84189179999999,ROE,15.71504,PE,18.956646,所属板块,房地产
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,建发股份,当前价格,19.254044095,今日指标,-54.94731423333334,ROE,12.058766666666665,PE,20.304873,所属板块,交通运输
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,兴业银行,当前价格,15.50689539,今日指标,-3.5239786333333285,ROE,17.38396666666667,PE,6.335741,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,冠城大通,当前价格,11.66764368,今日指标,-50.60144903333333,ROE,11.671626666666668,PE,18.870629,所属板块,房地产
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,招商银行,当前价格,16.048721835000002,今日指标,-8.234457633333331,ROE,16.696286666666666,PE,7.554771,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,交通银行,当前价格,6.786835155,今日指标,-15.432472433333334,ROE,12.324246666666667,PE,8.411127,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,建设银行,当前价格,5.4443079999999995,今日指标,-7.291144799999998,ROE,16.55352,PE,7.225656,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,泸州老窖,当前价格,24.627439754999997,今日指标,-153.14890136666665,ROE,16.310913333333332,PE,51.351459,所属板块,食品饮料
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,洋河股份,当前价格,63.59968173,今日指标,-41.34020323333333,ROE,26.963866666666664,PE,20.698203,所属板块,食品饮料
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,华夏幸福,当前价格,27.4124574,今日指标,-36.32465099999999,ROE,30.545460000000002,PE,20.26367,所属板块,房地产
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,深物业A,当前价格,18.26431992,今日指标,-62.279716799999996,ROE,9.406500000000001,PE,21.723096,所属板块,房地产
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,五粮液,当前价格,27.119020499999998,今日指标,-54.34095520000001,ROE,16.102639999999997,PE,21.346544,所属板块,食品饮料
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,光大银行,当前价格,4.83780855,今日指标,-12.030722933333337,ROE,14.725386666666665,PE,8.107912,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,海信家电,当前价格,12.48184884,今日指标,-48.97363896666667,ROE,25.82723333333333,PE,22.666931,所属板块,家用电器
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,山西汾酒,当前价格,24.111280880000002,今日指标,-318.3254489666666,ROE,14.826813333333334,PE,100.955231,所属板块,食品饮料
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,民生银行,当前价格,7.109568675,今日指标,-7.708761899999999,ROE,17.331120000000002,PE,7.587843,所属板块,银行
05/30/2019 23:13:15 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,工商银行,当前价格,4.190180245,今日指标,-5.609335733333332,ROE,15.930846666666667,PE,6.527328,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,农业银行,当前价格,2.9952613599999998,今日指标,-5.081356499999998,ROE,15.980580000000003,PE,6.382405,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,贵州茅台,当前价格,204.903902875,今日指标,-31.161884666666662,ROE,26.875413333333338,PE,17.58706,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,浦发银行,当前价格,11.032587405000001,今日指标,-5.457879466666666,ROE,15.155953333333334,PE,6.246616,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,广宇发展,当前价格,14.40837522,今日指标,-59.31222743333334,ROE,13.369206666666665,PE,22.024677,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,荣盛发展,当前价格,10.931050305,今日指标,-29.49220126666666,ROE,15.864853333333334,PE,13.744562,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,格力电器,当前价格,22.54961952,今日指标,-14.870468133333333,ROE,24.803966666666668,PE,12.022556,所属板块,家用电器
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,滨江集团,当前价格,9.562159155,今日指标,-91.7301849,ROE,11.8989,PE,31.402753,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-06-30,股票名称,大商股份,当前价格,60.59883479,今日指标,-29.487642266666665,ROE,16.82961333333333,PE,14.035532,所属板块,商业贸易
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,闻泰科技,当前价格,37.24055416,今日指标,-1002,ROE,0,PE,0,所属板块,电子
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,浙江医药,当前价格,12.047578075,今日指标,-607.4498210333333,ROE,1.5409866666666663,PE,184.542669,所属板块,医药生物
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,新和成,当前价格,9.45160741,今日指标,-82.17384216666666,ROE,7.487273333333332,PE,27.170035,所属板块,医药生物
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,四川双马,当前价格,8.41826799,今日指标,-1158.2473607999998,ROE,0.17729999999999993,PE,351.037776,所属板块,建筑材料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,英特集团,当前价格,32.120161765,今日指标,-200.54992216666665,ROE,9.595513333333333,PE,63.680435,所属板块,医药生物
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,阳光城,当前价格,7.560730749999999,今日指标,-34.95607389999999,ROE,15.71504,PE,15.354883,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,建发股份,当前价格,16.25938327,今日指标,-54.94731423333334,ROE,12.058766666666665,PE,20.304873,所属板块,交通运输
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,兴业银行,当前价格,14.79132928,今日指标,-4.72796383333333,ROE,17.38396666666667,PE,6.700585,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,冠城大通,当前价格,8.70338031,今日指标,-36.71849093333333,ROE,11.671626666666668,PE,14.663672,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,招商银行,当前价格,15.879513900000001,今日指标,-10.480084533333336,ROE,16.696286666666666,PE,8.235264,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,交通银行,当前价格,6.87802104,今日指标,-18.69360833333333,ROE,12.324246666666667,PE,9.39935,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,建设银行,当前价格,5.6808366249999995,今日指标,-8.8039473,ROE,16.55352,PE,7.684081,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,泸州老窖,当前价格,29.225529225,今日指标,-92.40292376666666,ROE,16.310913333333332,PE,32.943587,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,洋河股份,当前价格,61.831724699999995,今日指标,-47.308009033333335,ROE,26.963866666666664,PE,22.506629,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,华夏幸福,当前价格,26.482433399999998,今日指标,-25.453428,ROE,30.545460000000002,PE,16.96936,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,深物业A,当前价格,12.901763039999999,今日指标,-34.452156599999995,ROE,9.406500000000001,PE,13.290502,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,五粮液,当前价格,28.467454125,今日指标,-39.6555724,ROE,16.102639999999997,PE,16.896428,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,光大银行,当前价格,4.60806787,今日指标,-15.527561333333331,ROE,14.725386666666665,PE,9.16756,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,海信家电,当前价格,10.24210662,今日指标,-46.22311206666667,ROE,25.82723333333333,PE,21.833438,所属板块,家用电器
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,山西汾酒,当前价格,25.2995952,今日指标,-202.77770126666667,ROE,14.826813333333334,PE,65.940762,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,民生银行,当前价格,7.3628069,今日指标,-10.848725099999996,ROE,17.331120000000002,PE,8.539347,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,工商银行,当前价格,4.273236345,今日指标,-7.77609923333333,ROE,15.930846666666667,PE,7.183923,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,农业银行,当前价格,2.95823203,今日指标,-8.591681999999995,ROE,15.980580000000003,PE,7.44614,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,贵州茅台,当前价格,214.80278575,今日指标,-33.82090586666666,ROE,26.875413333333338,PE,18.392824,所属板块,食品饮料
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,浦发银行,当前价格,10.91605944,今日指标,-6.805358566666664,ROE,15.155953333333334,PE,6.654943,所属板块,银行
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,广宇发展,当前价格,10.833290980000001,今日指标,-32.05668923333334,ROE,13.369206666666665,PE,13.765423,所属板块,房地产
05/30/2019 23:13:16 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,荣盛发展,当前价格,10.226105505,今日指标,-17.738604466666665,ROE,15.864853333333334,PE,10.182866,所属板块,房地产
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,格力电器,当前价格,25.176699645,今日指标,-4.414164033333332,ROE,24.803966666666668,PE,8.853979,所属板块,家用电器
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,滨江集团,当前价格,8.149594485,今日指标,-80.0904711,ROE,11.8989,PE,27.875567,所属板块,房地产
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-10,股票名称,大商股份,当前价格,48.455263349999996,今日指标,-17.426039966666668,ROE,16.82961333333333,PE,10.380501,所属板块,商业贸易
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-30,股票名称,闻泰科技,当前价格,31.96901456,今日指标,-1002,ROE,0,PE,0,所属板块,电子
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-30,股票名称,浙江医药,当前价格,9.738014175,今日指标,-688.1280923333334,ROE,1.5409866666666663,PE,208.99063,所属板块,医药生物
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-30,股票名称,新和成,当前价格,9.45160741,今日指标,-78.86860506666666,ROE,7.487273333333332,PE,26.168448,所属板块,医药生物
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-30,股票名称,四川双马,当前价格,6.46491252,今日指标,-1259.5206845999999,ROE,0.17729999999999993,PE,381.726662,所属板块,建筑材料
05/30/2019 23:13:17 PM - INFO - 明日操作,持仓,操作日期,2015-07-30,股票名称,英特集团,当前价格,21.25839084,今日指标,-236.31720316666667,ROE,9.595513333333333,PE,74.519005,所属板块,医药生物
