2011-04-26,股票具体名称,价格,指标,ROE,roe,PE,pe,板块
2017-12-06,交通银行,5.762828085000001,-13.480263344444442,ROE,9.482235555555555,PE,6.958333,银行
2017-12-16,交通银行,6.13876815,-12.451032944444442,ROE,9.482235555555555,PE,6.646445,银行
2017-12-26,交通银行,5.92938381,-12.522012644444445,ROE,9.482235555555555,PE,6.667954,银行
2018-01-05,交通银行,5.91034887,-12.841429544444445,ROE,9.482235555555555,PE,6.764747,银行
2018-01-25,交通银行,5.981729895,-15.503232644444445,ROE,9.482235555555555,PE,7.571354,银行
2018-02-14,交通银行,6.619400385,-13.799680244444442,ROE,9.482235555555555,PE,7.055126,银行
2018-02-24,交通银行,6.219666645,-14.225568344444444,ROE,9.482235555555555,PE,7.184183,银行
2018-03-06,交通银行,6.33863502,-13.409280344444447,ROE,9.482235555555555,PE,6.936823,银行
2018-03-16,交通银行,6.13876815,-13.373792144444444,ROE,9.482235555555555,PE,6.926069,银行
2018-04-05,交通银行,6.095939535,-11.875582244444445,ROE,9.482235555555555,PE,6.472066,银行
2018-04-25,交通银行,5.848485315,-12.084973844444445,ROE,9.482235555555555,PE,6.535518,银行
2018-05-05,交通银行,5.848485315,-11.8530424,ROE,9.20468,PE,6.381128,银行
2018-05-15,交通银行,5.829450375,-12.336334,ROE,9.20468,PE,6.52758,银行
2018-05-25,交通银行,5.915107605,-11.818521099999998,ROE,9.20468,PE,6.370667,银行
2018-06-14,交通银行,5.800897965,-11.369750799999998,ROE,9.20468,PE,6.234676,银行
2018-07-04,交通银行,5.6676533849999995,-10.368642999999999,ROE,9.20468,PE,5.93131,银行
2018-07-14,交通银行,5.40592296,-11.542354,ROE,9.20468,PE,6.28698,银行
2018-07-24,交通银行,5.73903441,-10.368642999999999,ROE,9.20468,PE,5.93131,银行
2018-08-03,交通银行,5.715,-9.885351399999998,ROE,9.20468,PE,5.784858,银行
2018-08-23,交通银行,5.555,-9.816312100000001,ROE,9.20468,PE,5.763937,银行
2018-09-12,交通银行,5.51,-9.4189487,ROE,9.262479999999998,PE,5.661039,银行
2018-09-22,交通银行,5.495,-10.439790500000003,ROE,9.262479999999998,PE,5.970385,银行
2018-10-12,交通银行,5.705,-9.4529783,ROE,9.262479999999998,PE,5.671351,银行
2018-11-01,交通银行,5.555,-10.850257700000002,ROE,9.262479999999998,PE,6.094769,银行
2018-11-21,交通银行,5.970000000000001,-10.656973333333331,ROE,8.952946666666667,PE,5.9424,银行
2018-12-01,交通银行,5.835,-10.656973333333331,ROE,8.952946666666667,PE,5.9424,银行
2018-12-11,交通银行,5.82,-10.455844933333333,ROE,8.952946666666667,PE,5.881452,银行
2018-12-21,交通银行,5.785,-9.953027233333332,ROE,8.952946666666667,PE,5.729083,银行
2019-01-10,交通银行,5.62,-10.757534233333333,ROE,8.952946666666667,PE,5.972873,银行
2019-01-30,交通银行,5.88,-11.629087333333333,ROE,8.952946666666667,PE,6.23698,银行
2019-02-19,交通银行,6.105,-11.427958933333331,ROE,8.952946666666667,PE,6.176032,银行
2019-03-01,交通银行,6.17,-12.500640433333333,ROE,8.952946666666667,PE,6.501087,银行
2019-03-21,交通银行,6.494999999999999,-12.76880833333333,ROE,8.952946666666667,PE,6.58235,银行
2019-04-10,交通银行,6.43,-12.14884393333333,ROE,8.952946666666667,PE,6.394482,银行
2019-04-20,交通银行,6.28,-12.41511103333333,ROE,8.952946666666667,PE,6.475169,银行
2019-04-30,交通银行,6.43,-11.816005933333331,ROE,8.952946666666667,PE,6.293622,银行
