code,code_name,industry,industryClassification
sh.600769,祥龙电业,建筑装饰,申万一级行业
sh.600770,综艺股份,综合,申万一级行业
sh.600771,广誉远,医药生物,申万一级行业
sh.600773,西藏城投,房地产,申万一级行业
sh.600774,汉商集团,商业贸易,申万一级行业
sh.600775,南京熊猫,通信,申万一级行业
sh.600776,东方通信,通信,申万一级行业
sh.600777,新潮能源,采掘,申万一级行业
sh.600778,友好集团,商业贸易,申万一级行业
sh.600779,水井坊,食品饮料,申万一级行业
sh.600780,通宝能源,公用事业,申万一级行业
sh.600781,辅仁药业,医药生物,申万一级行业
sh.600782,新钢股份,钢铁,申万一级行业
sh.600783,鲁信创投,非银金融,申万一级行业
sh.600784,鲁银投资,综合,申万一级行业
sh.600785,新华百货,商业贸易,申万一级行业
sh.600787,中储股份,交通运输,申万一级行业
sh.600789,鲁抗医药,医药生物,申万一级行业
sh.600790,轻纺城,商业贸易,申万一级行业
sh.600791,京能置业,房地产,申万一级行业
sh.600792,云煤能源,采掘,申万一级行业
sh.600793,宜宾纸业,轻工制造,申万一级行业
sh.600794,保税科技,交通运输,申万一级行业
sh.600795,国电电力,公用事业,申万一级行业
sh.600796,钱江生化,医药生物,申万一级行业
sh.600797,浙大网新,计算机,申万一级行业
sh.600798,宁波海运,交通运输,申万一级行业
sh.600800,天津磁卡,计算机,申万一级行业
sh.600801,华新水泥,建筑材料,申万一级行业
sh.600802,福建水泥,建筑材料,申万一级行业
sh.600803,新奥股份,公用事业,申万一级行业
sh.600804,鹏博士,通信,申万一级行业
sh.600805,悦达投资,综合,申万一级行业
sh.600808,马钢股份,钢铁,申万一级行业
sh.600809,山西汾酒,食品饮料,申万一级行业
sh.600810,神马股份,化工,申万一级行业
sh.600811,东方集团,综合,申万一级行业
sh.600812,华北制药,医药生物,申万一级行业
sh.600814,杭州解百,商业贸易,申万一级行业
sh.600816,安信信托,非银金融,申万一级行业
sh.600818,中路股份,综合,申万一级行业
sh.600819,耀皮玻璃,建筑材料,申万一级行业
sh.600820,隧道股份,建筑装饰,申万一级行业
sh.600821,津劝业,商业贸易,申万一级行业
sh.600822,上海物贸,商业贸易,申万一级行业
sh.600823,世茂股份,房地产,申万一级行业
sh.600824,益民集团,商业贸易,申万一级行业
sh.600825,新华传媒,传媒,申万一级行业
sh.600826,兰生股份,商业贸易,申万一级行业
sh.600827,百联股份,商业贸易,申万一级行业
sh.600828,茂业商业,商业贸易,申万一级行业
sh.600829,人民同泰,医药生物,申万一级行业
sh.600830,香溢融通,非银金融,申万一级行业
sh.600831,广电网络,传媒,申万一级行业
sh.600833,第一医药,医药生物,申万一级行业
sh.600834,申通地铁,交通运输,申万一级行业
sh.600835,上海机电,机械设备,申万一级行业
sh.600836,界龙实业,轻工制造,申万一级行业
sh.600837,海通证券,非银金融,申万一级行业
sh.600838,上海九百,商业贸易,申万一级行业
sh.600839,四川长虹,家用电器,申万一级行业
sh.600841,上柴股份,机械设备,申万一级行业
sh.600843,上工申贝,机械设备,申万一级行业
sh.600844,丹化科技,化工,申万一级行业
sh.600845,宝信软件,计算机,申万一级行业
sh.600846,同济科技,建筑装饰,申万一级行业
sh.600847,万里股份,电气设备,申万一级行业
sh.600848,上海临港,房地产,申万一级行业
sh.600850,华东电脑,计算机,申万一级行业
sh.600851,海欣股份,医药生物,申万一级行业
sh.600853,龙建股份,建筑装饰,申万一级行业
sh.600854,春兰股份,家用电器,申万一级行业
sh.600855,航天长峰,计算机,申万一级行业
sh.600856,中天能源,公用事业,申万一级行业
sh.600857,宁波中百,商业贸易,申万一级行业
sh.600858,银座股份,商业贸易,申万一级行业
sh.600859,王府井,商业贸易,申万一级行业
sh.600860,京城股份,机械设备,申万一级行业
sh.600861,北京城乡,商业贸易,申万一级行业
sh.600862,中航高科,国防军工,申万一级行业
sh.600863,内蒙华电,公用事业,申万一级行业
sh.600864,哈投股份,非银金融,申万一级行业
sh.600865,百大集团,商业贸易,申万一级行业
sh.600866,星湖科技,食品饮料,申万一级行业
sh.600867,通化东宝,医药生物,申万一级行业
sh.600868,梅雁吉祥,公用事业,申万一级行业
sh.600869,智慧能源,电气设备,申万一级行业
sh.600871,石化油服,采掘,申万一级行业
sh.600872,中炬高新,食品饮料,申万一级行业
sh.600873,梅花生物,农林牧渔,申万一级行业
sh.600874,创业环保,公用事业,申万一级行业
sh.600875,东方电气,电气设备,申万一级行业
sh.600876,洛阳玻璃,建筑材料,申万一级行业
sh.600879,航天电子,国防军工,申万一级行业
sh.600880,博瑞传播,传媒,申万一级行业
sh.600881,亚泰集团,建筑材料,申万一级行业
sh.600882,妙可蓝多,食品饮料,申万一级行业
sh.600883,博闻科技,建筑材料,申万一级行业
sh.600884,杉杉股份,电子,申万一级行业
sh.600885,宏发股份,电气设备,申万一级行业
sh.600886,国投电力,公用事业,申万一级行业
sh.600887,伊利股份,食品饮料,申万一级行业
sh.600888,新疆众和,有色金属,申万一级行业
sh.600889,南京化纤,化工,申万一级行业
sh.600890,中房股份,房地产,申万一级行业
sh.600892,大晟文化,传媒,申万一级行业
sh.600893,航发动力,国防军工,申万一级行业
sh.600894,广日股份,机械设备,申万一级行业
sh.600895,张江高科,房地产,申万一级行业
sh.600896,览海投资,医药生物,申万一级行业
sh.600897,厦门空港,交通运输,申万一级行业
sh.600898,国美通讯,商业贸易,申万一级行业
sh.600900,长江电力,公用事业,申万一级行业
sh.600901,江苏租赁,非银金融,申万一级行业
sh.600903,贵州燃气,公用事业,申万一级行业
sh.600908,无锡银行,银行,申万一级行业
sh.600909,华安证券,非银金融,申万一级行业
sh.600917,重庆燃气,公用事业,申万一级行业
sh.600919,江苏银行,银行,申万一级行业
sh.600926,杭州银行,银行,申万一级行业
sh.600928,西安银行,银行,申万一级行业
sh.600929,湖南盐业,化工,申万一级行业
sh.600933,爱柯迪,汽车,申万一级行业
sh.600936,广西广电,传媒,申万一级行业
sh.600939,重庆建工,建筑装饰,申万一级行业
sh.600958,东方证券,非银金融,申万一级行业
sh.600959,江苏有线,传媒,申万一级行业
sh.600960,渤海汽车,汽车,申万一级行业
sh.600961,株冶集团,有色金属,申万一级行业
sh.600962,国投中鲁,农林牧渔,申万一级行业
sh.600963,岳阳林纸,轻工制造,申万一级行业
sh.600965,福成股份,农林牧渔,申万一级行业
sh.600966,博汇纸业,轻工制造,申万一级行业
sh.600967,内蒙一机,国防军工,申万一级行业
sh.600969,郴电国际,公用事业,申万一级行业
sh.600970,中材国际,建筑装饰,申万一级行业
sh.600971,恒源煤电,采掘,申万一级行业
sh.600973,宝胜股份,电气设备,申万一级行业
sh.600975,新五丰,农林牧渔,申万一级行业
sh.600976,健民集团,医药生物,申万一级行业
sh.600977,中国电影,传媒,申万一级行业
sh.600978,宜华生活,轻工制造,申万一级行业
sh.600979,广安爱众,公用事业,申万一级行业
sh.600980,北矿科技,有色金属,申万一级行业
sh.600981,汇鸿集团,商业贸易,申万一级行业
sh.600982,宁波热电,公用事业,申万一级行业
sh.600983,惠而浦,家用电器,申万一级行业
sh.600984,建设机械,机械设备,申万一级行业
sh.600985,淮北矿业,化工,申万一级行业
sh.600986,科达股份,传媒,申万一级行业
sh.600987,航民股份,纺织服装,申万一级行业
sh.600988,赤峰黄金,有色金属,申万一级行业
sh.600989,宝丰能源,采掘,申万一级行业
sh.600990,四创电子,国防军工,申万一级行业
sh.600992,贵绳股份,机械设备,申万一级行业
sh.600993,马应龙,医药生物,申万一级行业
sh.600995,文山电力,公用事业,申万一级行业
sh.600996,贵广网络,传媒,申万一级行业
sh.600997,开滦股份,采掘,申万一级行业
sh.600998,九州通,医药生物,申万一级行业
sh.600999,招商证券,非银金融,申万一级行业
sh.601000,唐山港,交通运输,申万一级行业
sh.601001,大同煤业,采掘,申万一级行业
sh.601002,晋亿实业,机械设备,申万一级行业
sh.601003,柳钢股份,钢铁,申万一级行业
sh.601005,重庆钢铁,钢铁,申万一级行业
sh.601006,大秦铁路,交通运输,申万一级行业
sh.601007,金陵饭店,休闲服务,申万一级行业
sh.601008,连云港,交通运输,申万一级行业
sh.601009,南京银行,银行,申万一级行业
sh.601010,文峰股份,商业贸易,申万一级行业
sh.601011,宝泰隆,采掘,申万一级行业
sh.601012,隆基股份,电气设备,申万一级行业
sh.601015,陕西黑猫,采掘,申万一级行业
sh.601016,节能风电,公用事业,申万一级行业
sh.601018,宁波港,交通运输,申万一级行业
sh.601019,山东出版,传媒,申万一级行业
sh.601020,华钰矿业,有色金属,申万一级行业
sh.601021,春秋航空,交通运输,申万一级行业
sh.601028,玉龙股份,机械设备,申万一级行业
sh.601038,一拖股份,机械设备,申万一级行业
sh.601058,赛轮轮胎,化工,申万一级行业
sh.601066,中信建投,非银金融,申万一级行业
sh.601068,中铝国际,建筑装饰,申万一级行业
sh.601069,西部黄金,有色金属,申万一级行业
sh.601086,国芳集团,商业贸易,申万一级行业
sh.601088,中国神华,采掘,申万一级行业
sh.601098,中南传媒,传媒,申万一级行业
sh.601099,太平洋,非银金融,申万一级行业
sh.601100,恒立液压,机械设备,申万一级行业
sh.601101,昊华能源,采掘,申万一级行业
sh.601106,中国一重,机械设备,申万一级行业
sh.601107,四川成渝,交通运输,申万一级行业
sh.601108,财通证券,非银金融,申万一级行业
sh.601111,中国国航,交通运输,申万一级行业
sh.601113,华鼎股份,化工,申万一级行业
sh.601116,三江购物,商业贸易,申万一级行业
sh.601117,中国化学,建筑装饰,申万一级行业
sh.601118,海南橡胶,农林牧渔,申万一级行业
sh.601126,四方股份,电气设备,申万一级行业
sh.601127,小康股份,汽车,申万一级行业
sh.601128,常熟银行,银行,申万一级行业
sh.601137,博威合金,有色金属,申万一级行业
sh.601138,工业富联,电子,申万一级行业
sh.601139,深圳燃气,公用事业,申万一级行业
sh.601155,新城控股,房地产,申万一级行业
sh.601158,重庆水务,公用事业,申万一级行业
sh.601162,天风证券,非银金融,申万一级行业
sh.601163,三角轮胎,化工,申万一级行业
sh.601166,兴业银行,银行,申万一级行业
sh.601168,西部矿业,有色金属,申万一级行业
sh.601169,北京银行,银行,申万一级行业
sh.601177,杭齿前进,机械设备,申万一级行业
sh.601179,中国西电,电气设备,申万一级行业
sh.601186,中国铁建,建筑装饰,申万一级行业
sh.601188,龙江交通,交通运输,申万一级行业
sh.601198,东兴证券,非银金融,申万一级行业
sh.601199,江南水务,公用事业,申万一级行业
sh.601200,上海环境,公用事业,申万一级行业
sh.601208,东材科技,化工,申万一级行业
sh.601211,国泰君安,非银金融,申万一级行业
sh.601212,白银有色,有色金属,申万一级行业
sh.601216,君正集团,化工,申万一级行业
sh.601218,吉鑫科技,电气设备,申万一级行业
sh.601222,林洋能源,电气设备,申万一级行业
sh.601225,陕西煤业,采掘,申万一级行业
sh.601226,华电重工,建筑装饰,申万一级行业
sh.601228,广州港,交通运输,申万一级行业
sh.601229,上海银行,银行,申万一级行业
sh.601231,环旭电子,电子,申万一级行业
sh.601233,桐昆股份,化工,申万一级行业
sh.601238,广汽集团,汽车,申万一级行业
sh.601258,庞大集团,汽车,申万一级行业
sh.601288,农业银行,银行,申万一级行业
sh.601298,青岛港,交通运输,申万一级行业
sh.601311,骆驼股份,汽车,申万一级行业
sh.601318,中国平安,非银金融,申万一级行业
sh.601319,中国人保,非银金融,申万一级行业
sh.601326,秦港股份,交通运输,申万一级行业
sh.601328,交通银行,银行,申万一级行业
sh.601330,绿色动力,公用事业,申万一级行业
sh.601333,广深铁路,交通运输,申万一级行业
sh.601336,新华保险,非银金融,申万一级行业
sh.601339,百隆东方,纺织服装,申万一级行业
sh.601360,三六零,计算机,申万一级行业
sh.601366,利群股份,商业贸易,申万一级行业
sh.601368,绿城水务,公用事业,申万一级行业
sh.601369,陕鼓动力,机械设备,申万一级行业
sh.601375,中原证券,非银金融,申万一级行业
sh.601377,兴业证券,非银金融,申万一级行业
sh.601388,怡球资源,有色金属,申万一级行业
sh.601390,中国中铁,建筑装饰,申万一级行业
sh.601398,工商银行,银行,申万一级行业
sh.601500,通用股份,化工,申万一级行业
sh.601515,东风股份,轻工制造,申万一级行业
sh.601518,吉林高速,交通运输,申万一级行业
sh.601519,大智慧,计算机,申万一级行业
sh.601555,东吴证券,非银金融,申万一级行业
sh.601566,九牧王,纺织服装,申万一级行业
sh.601567,三星医疗,电气设备,申万一级行业
sh.601577,长沙银行,银行,申万一级行业
sh.601579,会稽山,食品饮料,申万一级行业
sh.601588,北辰实业,房地产,申万一级行业
sh.601595,上海电影,传媒,申万一级行业
sh.601598,中国外运,交通运输,申万一级行业
sh.601599,鹿港文化,纺织服装,申万一级行业
sh.601600,中国铝业,有色金属,申万一级行业
sh.601601,中国太保,非银金融,申万一级行业
sh.601606,长城军工,国防军工,申万一级行业
sh.601607,上海医药,医药生物,申万一级行业
sh.601608,中信重工,机械设备,申万一级行业
sh.601611,中国核建,建筑装饰,申万一级行业
sh.601615,明阳智能,电气设备,申万一级行业
sh.601616,广电电气,电气设备,申万一级行业
sh.601618,中国中冶,建筑装饰,申万一级行业
sh.601619,嘉泽新能,公用事业,申万一级行业
sh.601628,中国人寿,非银金融,申万一级行业
sh.601633,长城汽车,汽车,申万一级行业
sh.601636,旗滨集团,建筑材料,申万一级行业
sh.601666,平煤股份,采掘,申万一级行业
sh.601668,中国建筑,建筑装饰,申万一级行业
sh.601669,中国电建,建筑装饰,申万一级行业
sh.601677,明泰铝业,有色金属,申万一级行业
sh.601678,滨化股份,化工,申万一级行业
sh.601688,华泰证券,非银金融,申万一级行业
sh.601689,拓普集团,汽车,申万一级行业
sh.601699,潞安环能,采掘,申万一级行业
sh.601700,风范股份,电气设备,申万一级行业
sh.601717,郑煤机,机械设备,申万一级行业
sh.601718,际华集团,纺织服装,申万一级行业
sh.601727,上海电气,电气设备,申万一级行业
sh.601766,中国中车,机械设备,申万一级行业
sh.601777,力帆股份,汽车,申万一级行业
sh.601788,光大证券,非银金融,申万一级行业
sh.601789,宁波建工,建筑装饰,申万一级行业
sh.601799,星宇股份,汽车,申万一级行业
sh.601800,中国交建,建筑装饰,申万一级行业
sh.601801,皖新传媒,传媒,申万一级行业
sh.601808,中海油服,采掘,申万一级行业
sh.601811,新华文轩,传媒,申万一级行业
sh.601818,光大银行,银行,申万一级行业
sh.601828,美凯龙,商业贸易,申万一级行业
sh.601838,成都银行,银行,申万一级行业
sh.601857,中国石油,采掘,申万一级行业
sh.601858,中国科传,传媒,申万一级行业
sh.601860,紫金银行,银行,申万一级行业
sh.601865,福莱特,建筑材料,申万一级行业
sh.601866,中远海发,交通运输,申万一级行业
sh.601869,长飞光纤,通信,申万一级行业
sh.601872,招商轮船,交通运输,申万一级行业
sh.601877,正泰电器,电气设备,申万一级行业
sh.601878,浙商证券,非银金融,申万一级行业
sh.601880,大连港,交通运输,申万一级行业
sh.601881,中国银河,非银金融,申万一级行业
sh.601882,海天精工,机械设备,申万一级行业
sh.601886,江河集团,建筑装饰,申万一级行业
sh.601888,中国国旅,休闲服务,申万一级行业
sh.601890,亚星锚链,国防军工,申万一级行业
sh.601898,中煤能源,采掘,申万一级行业
sh.601899,紫金矿业,有色金属,申万一级行业
sh.601900,南方传媒,传媒,申万一级行业
sh.601901,方正证券,非银金融,申万一级行业
sh.601908,京运通,电气设备,申万一级行业
sh.601918,新集能源,采掘,申万一级行业
sh.601919,中远海控,交通运输,申万一级行业

