code,code_name,industry,industryClassification
sz.000517,荣安地产,房地产,申万一级行业
sz.000518,四环生物,医药生物,申万一级行业
sz.000519,中兵红箭,国防军工,申万一级行业
sz.000520,长航凤凰,交通运输,申万一级行业
sz.000521,长虹美菱,家用电器,申万一级行业
sz.000523,广州浪奇,化工,申万一级行业
sz.000524,岭南控股,休闲服务,申万一级行业
sz.000525,红太阳,化工,申万一级行业
sz.000526,紫光学大,传媒,申万一级行业
sz.000528,柳工,机械设备,申万一级行业
sz.000529,广弘控股,综合,申万一级行业
sz.000530,大冷股份,机械设备,申万一级行业
sz.000531,穗恒运A,公用事业,申万一级行业
sz.000532,华金资本,电子,申万一级行业
sz.000533,顺钠股份,家用电器,申万一级行业
sz.000534,万泽股份,房地产,申万一级行业
sz.000536,华映科技,电子,申万一级行业
sz.000537,广宇发展,房地产,申万一级行业
sz.000538,云南白药,医药生物,申万一级行业
sz.000539,粤电力A,公用事业,申万一级行业
sz.000540,中天金融,房地产,申万一级行业
sz.000541,佛山照明,电子,申万一级行业
sz.000543,皖能电力,公用事业,申万一级行业
sz.000544,中原环保,公用事业,申万一级行业
sz.000545,金浦钛业,化工,申万一级行业
sz.000546,金圆股份,建筑材料,申万一级行业
sz.000547,航天发展,国防军工,申万一级行业
sz.000548,湖南投资,交通运输,申万一级行业
sz.000550,江铃汽车,汽车,申万一级行业
sz.000551,创元科技,机械设备,申万一级行业
sz.000552,靖远煤电,采掘,申万一级行业
sz.000553,安道麦A,化工,申万一级行业
sz.000554,泰山石油,化工,申万一级行业
sz.000555,神州信息,计算机,申万一级行业
sz.000557,西部创业,交通运输,申万一级行业
sz.000558,莱茵体育,房地产,申万一级行业
sz.000559,万向钱潮,汽车,申万一级行业
sz.000560,我爱我家,商业贸易,申万一级行业
sz.000561,烽火电子,通信,申万一级行业
sz.000563,陕国投A,非银金融,申万一级行业
sz.000564,供销大集,商业贸易,申万一级行业
sz.000565,渝三峡A,化工,申万一级行业
sz.000566,海南海药,医药生物,申万一级行业
sz.000567,海德股份,非银金融,申万一级行业
sz.000568,泸州老窖,食品饮料,申万一级行业
sz.000570,苏常柴A,机械设备,申万一级行业
sz.000573,粤宏远A,房地产,申万一级行业
sz.000576,广东甘化,农林牧渔,申万一级行业
sz.000581,威孚高科,汽车,申万一级行业
sz.000582,北部湾港,交通运输,申万一级行业
sz.000584,哈工智能,机械设备,申万一级行业
sz.000586,汇源通信,通信,申万一级行业
sz.000587,金洲慈航,轻工制造,申万一级行业
sz.000589,贵州轮胎,化工,申万一级行业
sz.000590,启迪古汉,医药生物,申万一级行业
sz.000591,太阳能,电气设备,申万一级行业
sz.000592,平潭发展,农林牧渔,申万一级行业
sz.000593,大通燃气,公用事业,申万一级行业
sz.000595,宝塔实业,机械设备,申万一级行业
sz.000596,古井贡酒,食品饮料,申万一级行业
sz.000597,东北制药,医药生物,申万一级行业
sz.000598,兴蓉环境,公用事业,申万一级行业
sz.000599,青岛双星,化工,申万一级行业
sz.000600,建投能源,公用事业,申万一级行业
sz.000601,韶能股份,公用事业,申万一级行业
sz.000603,盛达矿业,有色金属,申万一级行业
sz.000605,渤海股份,公用事业,申万一级行业
sz.000606,顺利办,计算机,申万一级行业
sz.000607,华媒控股,传媒,申万一级行业
sz.000608,阳光股份,房地产,申万一级行业
sz.000609,中迪投资,房地产,申万一级行业
sz.000610,西安旅游,休闲服务,申万一级行业
sz.000612,焦作万方,有色金属,申万一级行业
sz.000613,大东海A,休闲服务,申万一级行业
sz.000615,京汉股份,房地产,申万一级行业
sz.000616,海航投资,房地产,申万一级行业
sz.000617,中油资本,非银金融,申万一级行业
sz.000619,海螺型材,建筑材料,申万一级行业
sz.000620,新华联,房地产,申万一级行业
sz.000622,恒立实业,汽车,申万一级行业
sz.000623,吉林敖东,医药生物,申万一级行业
sz.000625,长安汽车,汽车,申万一级行业
sz.000626,远大控股,商业贸易,申万一级行业
sz.000627,天茂集团,非银金融,申万一级行业
sz.000628,高新发展,建筑装饰,申万一级行业
sz.000629,攀钢钒钛,采掘,申万一级行业
sz.000630,铜陵有色,有色金属,申万一级行业
sz.000631,顺发恒业,房地产,申万一级行业
sz.000632,三木集团,综合,申万一级行业
sz.000633,合金投资,有色金属,申万一级行业
sz.000635,英力特,化工,申万一级行业
sz.000636,风华高科,电子,申万一级行业
sz.000637,茂化实华,化工,申万一级行业
sz.000638,万方发展,综合,申万一级行业
sz.000639,西王食品,农林牧渔,申万一级行业
sz.000650,仁和药业,医药生物,申万一级行业
sz.000651,格力电器,家用电器,申万一级行业
sz.000652,泰达股份,综合,申万一级行业
sz.000655,金岭矿业,采掘,申万一级行业
sz.000656,金科股份,房地产,申万一级行业
sz.000657,中钨高新,有色金属,申万一级行业
sz.000659,珠海中富,轻工制造,申万一级行业
sz.000661,长春高新,医药生物,申万一级行业
sz.000662,天夏智慧,计算机,申万一级行业
sz.000663,永安林业,轻工制造,申万一级行业
sz.000665,湖北广电,传媒,申万一级行业
sz.000666,经纬纺机,非银金融,申万一级行业
sz.000667,美好置业,房地产,申万一级行业
sz.000668,荣丰控股,房地产,申万一级行业
sz.000669,金鸿控股,公用事业,申万一级行业
sz.000671,阳光城,房地产,申万一级行业
sz.000672,上峰水泥,建筑材料,申万一级行业
sz.000673,当代东方,传媒,申万一级行业
sz.000676,智度股份,传媒,申万一级行业
sz.000677,恒天海龙,化工,申万一级行业
sz.000678,襄阳轴承,汽车,申万一级行业
sz.000679,大连友谊,房地产,申万一级行业
sz.000680,山推股份,机械设备,申万一级行业
sz.000681,视觉中国,传媒,申万一级行业
sz.000682,东方电子,电气设备,申万一级行业
sz.000683,远兴能源,化工,申万一级行业
sz.000685,中山公用,公用事业,申万一级行业
sz.000686,东北证券,非银金融,申万一级行业
sz.000687,华讯方舟,通信,申万一级行业
sz.000688,国城矿业,有色金属,申万一级行业
sz.000690,宝新能源,公用事业,申万一级行业
sz.000691,亚太实业,房地产,申万一级行业
sz.000692,惠天热电,公用事业,申万一级行业
sz.000693,华泽退,有色金属,申万一级行业
sz.000695,滨海能源,公用事业,申万一级行业
sz.000697,炼石航空,有色金属,申万一级行业
sz.000698,沈阳化工,化工,申万一级行业
sz.000700,模塑科技,汽车,申万一级行业
sz.000701,厦门信达,电子,申万一级行业
sz.000702,正虹科技,农林牧渔,申万一级行业
sz.000703,恒逸石化,化工,申万一级行业
sz.000705,浙江震元,医药生物,申万一级行业
sz.000708,大冶特钢,钢铁,申万一级行业
sz.000709,河钢股份,钢铁,申万一级行业
sz.000710,贝瑞基因,医药生物,申万一级行业
sz.000711,京蓝科技,公用事业,申万一级行业
sz.000712,锦龙股份,非银金融,申万一级行业
sz.000713,丰乐种业,农林牧渔,申万一级行业
sz.000715,中兴商业,商业贸易,申万一级行业
sz.000716,黑芝麻,食品饮料,申万一级行业
sz.000717,韶钢松山,钢铁,申万一级行业
sz.000718,苏宁环球,房地产,申万一级行业
sz.000719,中原传媒,传媒,申万一级行业
sz.000720,新能泰山,公用事业,申万一级行业
sz.000721,西安饮食,休闲服务,申万一级行业
sz.000722,湖南发展,公用事业,申万一级行业
sz.000723,美锦能源,采掘,申万一级行业
sz.000725,京东方A,电子,申万一级行业
sz.000726,鲁泰A,纺织服装,申万一级行业
sz.000727,华东科技,电子,申万一级行业
sz.000728,国元证券,非银金融,申万一级行业
sz.000729,燕京啤酒,食品饮料,申万一级行业
sz.000731,四川美丰,化工,申万一级行业
sz.000732,泰禾集团,房地产,申万一级行业
sz.000733,振华科技,电子,申万一级行业
sz.000735,罗牛山,农林牧渔,申万一级行业
sz.000736,中交地产,房地产,申万一级行业
sz.000738,航发控制,国防军工,申万一级行业
sz.000739,普洛药业,医药生物,申万一级行业
sz.000750,国海证券,非银金融,申万一级行业
sz.000751,锌业股份,有色金属,申万一级行业
sz.000753,漳州发展,汽车,申万一级行业
sz.000755,山西路桥,交通运输,申万一级行业
sz.000756,新华制药,医药生物,申万一级行业
sz.000757,浩物股份,汽车,申万一级行业
sz.000758,中色股份,有色金属,申万一级行业
sz.000759,中百集团,商业贸易,申万一级行业
sz.000761,本钢板材,钢铁,申万一级行业
sz.000762,西藏矿业,采掘,申万一级行业
sz.000766,通化金马,医药生物,申万一级行业
sz.000767,漳泽电力,公用事业,申万一级行业
sz.000768,中航飞机,国防军工,申万一级行业
sz.000776,广发证券,非银金融,申万一级行业
sz.000777,中核科技,机械设备,申万一级行业
sz.000778,新兴铸管,钢铁,申万一级行业
sz.000779,三毛派神,纺织服装,申万一级行业
sz.000780,平庄能源,采掘,申万一级行业
sz.000782,美达股份,化工,申万一级行业
sz.000783,长江证券,非银金融,申万一级行业
sz.000785,武汉中商,商业贸易,申万一级行业
sz.000786,北新建材,建筑材料,申万一级行业
sz.000788,北大医药,医药生物,申万一级行业
sz.000789,万年青,建筑材料,申万一级行业
sz.000790,泰合健康,医药生物,申万一级行业
sz.000791,甘肃电投,公用事业,申万一级行业
sz.000793,华闻传媒,传媒,申万一级行业
sz.000795,英洛华,有色金属,申万一级行业
sz.000796,凯撒旅游,休闲服务,申万一级行业
sz.000797,中国武夷,房地产,申万一级行业
sz.000798,中水渔业,农林牧渔,申万一级行业
sz.000799,酒鬼酒,食品饮料,申万一级行业
sz.000800,一汽轿车,汽车,申万一级行业
sz.000801,四川九洲,家用电器,申万一级行业
sz.000802,北京文化,传媒,申万一级行业
sz.000803,金宇车城,房地产,申万一级行业
sz.000807,云铝股份,有色金属,申万一级行业
sz.000809,铁岭新城,房地产,申万一级行业
sz.000810,创维数字,家用电器,申万一级行业
sz.000811,冰轮环境,机械设备,申万一级行业
sz.000812,陕西金叶,轻工制造,申万一级行业
sz.000813,德展健康,医药生物,申万一级行业
sz.000815,美利云,轻工制造,申万一级行业
sz.000818,航锦科技,化工,申万一级行业
sz.000819,岳阳兴长,化工,申万一级行业
sz.000821,京山轻机,机械设备,申万一级行业
sz.000822,山东海化,化工,申万一级行业
sz.000823,超声电子,电子,申万一级行业
sz.000825,太钢不锈,钢铁,申万一级行业
sz.000826,启迪桑德,公用事业,申万一级行业
sz.000828,东莞控股,交通运输,申万一级行业
sz.000829,天音控股,商业贸易,申万一级行业
sz.000830,鲁西化工,化工,申万一级行业
sz.000831,五矿稀土,有色金属,申万一级行业
sz.000833,粤桂股份,综合,申万一级行业
sz.000835,长城动漫,传媒,申万一级行业
sz.000836,富通鑫茂,通信,申万一级行业
sz.000837,秦川机床,机械设备,申万一级行业
sz.000838,财信发展,房地产,申万一级行业
sz.000839,中信国安,综合,申万一级行业
sz.000848,承德露露,食品饮料,申万一级行业
sz.000850,华茂股份,纺织服装,申万一级行业
sz.000851,高鸿股份,通信,申万一级行业
sz.000852,石化机械,机械设备,申万一级行业
sz.000856,冀东装备,机械设备,申万一级行业
sz.000858,五粮液,食品饮料,申万一级行业
sz.000859,国风塑业,化工,申万一级行业
sz.000860,顺鑫农业,食品饮料,申万一级行业
sz.000861,海印股份,商业贸易,申万一级行业
sz.000862,银星能源,公用事业,申万一级行业
sz.000863,三湘印象,休闲服务,申万一级行业
sz.000869,张裕A,食品饮料,申万一级行业
sz.000875,吉电股份,公用事业,申万一级行业
sz.000876,新希望,农林牧渔,申万一级行业
sz.000877,天山股份,建筑材料,申万一级行业
sz.000878,云南铜业,有色金属,申万一级行业
sz.000880,潍柴重机,机械设备,申万一级行业
sz.000881,中广核技,综合,申万一级行业
sz.000882,华联股份,商业贸易,申万一级行业
sz.000883,湖北能源,公用事业,申万一级行业
sz.000885,城发环境,建筑材料,申万一级行业
sz.000886,海南高速,交通运输,申万一级行业
sz.000887,中鼎股份,汽车,申万一级行业
sz.000888,峨眉山A,休闲服务,申万一级行业
sz.000889,中嘉博创,通信,申万一级行业
sz.000890,法尔胜,机械设备,申万一级行业
sz.000892,欢瑞世纪,传媒,申万一级行业
sz.000895,双汇发展,食品饮料,申万一级行业
sz.000898,鞍钢股份,钢铁,申万一级行业
sz.000899,赣能股份,公用事业,申万一级行业
sz.000900,现代投资,交通运输,申万一级行业
sz.000901,航天科技,机械设备,申万一级行业
sz.000902,新洋丰,化工,申万一级行业
sz.000903,云内动力,汽车,申万一级行业
sz.000905,厦门港务,交通运输,申万一级行业
sz.000906,浙商中拓,商业贸易,申万一级行业
sz.000908,景峰医药,医药生物,申万一级行业
sz.000909,数源科技,房地产,申万一级行业
sz.000910,大亚圣象,轻工制造,申万一级行业
sz.000912,泸天化,化工,申万一级行业
sz.000913,钱江摩托,汽车,申万一级行业
sz.000915,山大华特,医药生物,申万一级行业
sz.000917,电广传媒,传媒,申万一级行业
sz.000918,嘉凯城,房地产,申万一级行业
sz.000919,金陵药业,医药生物,申万一级行业
sz.000920,南方汇通,公用事业,申万一级行业
sz.000921,海信家电,家用电器,申万一级行业
sz.000922,佳电股份,电气设备,申万一级行业
sz.000923,河北宣工,机械设备,申万一级行业
sz.000925,众合科技,机械设备,申万一级行业
sz.000926,福星股份,房地产,申万一级行业
sz.000927,一汽夏利,汽车,申万一级行业
sz.000928,中钢国际,建筑装饰,申万一级行业
sz.000929,兰州黄河,食品饮料,申万一级行业
