code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.002208,2016-10-28,2016-09-30,0.042270,4.802807,0.217871,1.084648,0.037243,0.686006,0.768483,0.070646
sz.002208,2017-03-28,2016-12-31,0.068141,5.161983,0.318820,1.081867,0.038271,0.636075,0.764198,0.078734
sz.002208,2017-04-21,2017-03-31,0.025758,6.187119,0.083655,1.022331,0.048679,0.648769,0.553582,0.135541
sz.002208,2017-08-23,2017-06-30,0.018774,6.358002,0.105101,1.086458,0.025859,0.776508,0.264185,0.126055
sz.002208,2017-10-24,2017-09-30,0.013432,6.529445,0.125290,1.253190,0.013102,0.705416,0.142750,0.130111
sz.002208,2018-03-30,2017-12-31,0.078428,6.305546,0.257808,0.798013,0.060456,0.757187,0.529691,0.150735
sz.002208,2018-04-20,2018-03-31,0.001586,6.746184,0.021571,0.330027,0.033030,0.632854,0.233225,0.223783
sz.002208,2018-08-08,2018-06-30,0.092179,6.671997,0.094670,0.976414,0.149463,0.740938,0.728515,0.276893
sz.002208,2018-10-24,2018-09-30,0.099023,6.720950,0.123755,0.974194,0.122207,0.736376,0.642800,0.258180
sz.002208,2019-03-27,2018-12-31,0.137301,6.761463,0.161719,0.841586,0.149202,0.743989,0.709131,0.282801
sz.002209,2016-04-29,2016-03-31,0.001651,2.428438,0.143152,1.000000,0.004749,0.533394,0.363902,0.024468
sz.002209,2016-08-10,2016-06-30,-0.021990,2.433889,0.255340,1.000000,-0.035384,1.020968,2.233351,-0.015518
sz.002209,2016-10-22,2016-09-30,-0.040334,2.496765,0.359396,1.000000,-0.044949,0.943580,1.498146,-0.031797
sz.002209,2017-04-18,2016-12-31,-0.071147,2.549018,0.482565,1.000000,-0.057840,0.970753,1.431198,-0.041631
sz.002209,2017-04-25,2017-03-31,0.004519,2.626759,0.129510,1.000000,0.013285,0.728448,0.458630,0.039765
sz.002209,2017-08-25,2017-06-30,-0.014755,2.669164,0.258002,1.000000,-0.021426,0.969288,3.908185,-0.005656
sz.002209,2017-10-31,2017-09-30,-0.017791,2.662650,0.424884,1.000000,-0.015726,1.063089,-1.101687,0.013427
sz.002209,2018-04-27,2017-12-31,0.032369,2.643072,0.583645,1.000000,0.020983,1.062813,0.598202,0.033004
sz.002209,2018-04-28,2018-03-31,0.002587,2.568067,0.156088,1.000000,0.006454,0.699586,0.169512,0.054426
sz.002209,2018-08-28,2018-06-30,0.004360,2.447853,0.337983,1.000000,0.005269,0.621593,0.471032,0.017997
sz.002209,2018-10-22,2018-09-30,-0.000840,2.459029,0.456004,1.000000,-0.000749,-0.225945,1.809340,0.001833
sz.002210,2016-04-16,2016-03-31,0.022252,8.523101,0.361274,0.996308,0.007253,0.789055,1.970318,0.004665
sz.002210,2016-08-18,2016-06-30,0.045424,8.248474,0.956006,0.983356,0.005858,0.874225,2.542913,0.002635
sz.002210,2016-10-26,2016-09-30,0.057850,7.894351,1.808430,0.999948,0.004052,0.820093,1.783834,0.002770
sz.002210,2017-04-25,2016-12-31,0.482897,6.345152,2.591312,0.965523,0.030418,0.764757,1.056462,0.037649
sz.002210,2017-04-29,2017-03-31,0.017862,5.069186,0.443101,0.968862,0.008208,0.806189,0.946573,0.010756
sz.002210,2017-07-28,2017-06-30,0.034859,5.110290,1.861312,0.985702,0.003718,0.869945,0.851783,0.005017
sz.002210,2017-10-31,2017-09-30,0.047075,5.131269,2.427167,0.974746,0.003878,0.850387,0.684582,0.006661
sz.002210,2018-04-27,2017-12-31,0.075703,5.093443,2.981755,0.963038,0.005176,0.805194,0.899083,0.007150
sz.002210,2018-04-28,2018-03-31,0.017486,5.273948,0.539323,0.941137,0.006532,0.889472,0.678347,0.010826
sz.002210,2018-07-31,2018-06-30,0.030040,5.208939,1.451629,0.959902,0.004139,0.834077,0.742212,0.006686
sz.002210,2018-10-31,2018-09-30,0.030137,5.080572,1.958053,1.105291,0.002741,0.815869,0.514063,0.006535
sz.002211,2016-04-26,2016-03-31,-0.004149,1.414416,0.119071,1.070351,-0.023016,1.070369,0.911872,-0.023581
sz.002211,2016-08-26,2016-06-30,-0.007740,1.324259,0.282795,1.166628,-0.017715,0.900646,0.997113,-0.019726
sz.002211,2016-10-27,2016-09-30,-0.014868,1.345053,0.446720,1.022826,-0.024192,0.906151,1.019420,-0.026189
sz.002211,2017-04-18,2016-12-31,0.014343,1.365357,0.649776,0.933543,0.017317,1.032497,1.024704,0.016368
sz.002211,2017-04-26,2017-03-31,0.013475,1.411909,0.188537,0.844941,0.059912,0.915361,1.039588,0.062959
sz.002211,2017-08-24,2017-06-30,0.019341,1.377700,0.409334,0.869440,0.039445,0.990448,1.005403,0.039612
sz.002211,2017-10-28,2017-09-30,0.025244,1.402603,0.618050,0.844968,0.034463,0.948489,0.969430,0.037481
sz.002211,2018-03-30,2017-12-31,0.026041,1.441276,0.835907,0.850219,0.025423,0.957492,1.010782,0.026268
sz.002211,2018-04-24,2018-03-31,0.008364,1.537308,0.205953,0.855120,0.030891,0.837286,0.917026,0.040233
sz.002211,2018-08-28,2018-06-30,0.017754,1.548604,0.449802,0.897513,0.028399,0.990608,1.082427,0.026485
sz.002211,2018-10-24,2018-09-30,0.018389,1.528135,0.693049,0.901028,0.019270,0.968473,1.218543,0.016329
sz.002211,2019-02-01,2018-12-31,0.014019,1.495869,0.909276,0.873817,0.011795,1.047896,1.117482,0.010072
sz.002212,2016-04-29,2016-03-31,0.006881,1.698613,0.131370,1.000000,0.030836,0.719438,0.590507,0.072585
sz.002212,2016-08-27,2016-06-30,0.024365,1.730978,0.381254,1.000000,0.036920,0.712372,0.687275,0.075408
sz.002212,2016-10-28,2016-09-30,0.037019,1.751814,0.583771,1.000000,0.036199,0.725055,0.696772,0.071652
sz.002212,2017-04-26,2016-12-31,0.019190,1.652049,0.474488,1.000000,0.024480,0.782713,0.602828,0.051882
sz.002212,2017-04-29,2017-03-31,-0.004637,1.350312,0.077134,1.000000,-0.044516,1.230516,1.109445,-0.032608
sz.002212,2017-08-29,2017-06-30,-0.001788,1.357108,0.203970,1.000000,-0.006458,1.406188,-0.957216,0.004798
sz.002212,2017-10-30,2017-09-30,0.005122,1.374673,0.343006,0.982467,0.011056,0.788066,0.640839,0.021891
sz.002212,2018-04-27,2017-12-31,0.062718,1.369973,0.552857,0.997316,0.083030,0.873001,0.930197,0.102246
sz.002212,2018-04-28,2018-03-31,-0.002117,1.199473,0.102251,0.846463,-0.020394,0.988980,25.192417,-0.000819
sz.002212,2018-08-25,2018-06-30,0.001283,1.202101,0.284777,1.422611,0.002635,0.648247,0.364399,0.011153
sz.002212,2018-10-31,2018-09-30,0.003146,1.208487,0.443135,1.134431,0.005178,0.761776,0.422676,0.016082
sz.002213,2016-04-29,2016-03-31,0.009059,1.240270,0.070881,1.000000,0.103048,0.817121,1.066152,0.118286
sz.002213,2016-08-16,2016-06-30,0.022126,1.231209,0.157618,1.000000,0.114014,0.815545,1.056026,0.132384
sz.002213,2016-10-28,2016-09-30,0.033220,1.222761,0.246275,1.000000,0.110317,0.817460,1.062178,0.127051
sz.002213,2017-04-18,2016-12-31,0.022554,1.243852,0.342266,1.000000,0.052978,0.778057,1.122292,0.060671
sz.002213,2017-04-28,2017-03-31,-0.004401,1.216247,0.032201,1.000000,-0.112379,1.024739,0.846260,-0.129589
sz.002213,2017-08-23,2017-06-30,0.003901,1.217037,0.114529,1.000000,0.027989,0.687816,1.469378,0.027694
sz.002213,2017-10-27,2017-09-30,0.030817,1.200343,0.198321,1.000000,0.129456,0.904611,1.108092,0.129148
sz.002213,2018-04-20,2017-12-31,0.027980,1.205394,0.271128,1.000000,0.085614,0.906647,1.138726,0.082926
sz.002213,2018-04-27,2018-03-31,-0.002400,1.174722,0.042527,1.000000,-0.048047,1.153309,0.880596,-0.047309
sz.002213,2018-08-23,2018-06-30,0.006002,1.172636,0.124371,1.000000,0.041156,0.856803,1.091011,0.044028
sz.002213,2018-10-30,2018-09-30,0.006378,1.164522,0.170953,0.995879,0.032169,0.770361,1.138725,0.036671
sz.002214,2016-04-19,2016-03-31,0.001585,1.459563,0.048337,1.037896,0.021650,0.772034,0.280500,0.099972
sz.002214,2016-07-30,2016-06-30,0.017768,1.469869,0.136115,1.003730,0.088477,0.941291,0.691371,0.135955
sz.002214,2016-10-25,2016-09-30,0.029919,1.401112,0.196225,1.004883,0.108296,0.837769,0.761304,0.169796
sz.002214,2017-03-25,2016-12-31,0.034278,1.381317,0.254393,1.007944,0.096779,0.908210,0.750949,0.141901
sz.002214,2017-04-22,2017-03-31,0.001778,1.286150,0.038736,1.031922,0.034575,0.768040,0.570225,0.078946
sz.002214,2017-08-25,2017-06-30,0.017626,1.317121,0.116807,1.010009,0.113429,0.941421,0.840360,0.143376
sz.002214,2017-10-24,2017-09-30,0.027366,1.353415,0.171870,1.003837,0.117198,0.907141,0.822739,0.157031
sz.002214,2018-04-14,2017-12-31,0.030587,1.357504,0.225254,1.004860,0.099545,0.901833,0.769444,0.143456
sz.002214,2018-04-24,2018-03-31,0.002062,1.396711,0.038114,1.000118,0.038721,0.914409,0.470766,0.089950
sz.002214,2018-08-11,2018-06-30,0.020773,1.427678,0.107726,0.992903,0.136033,0.918799,0.859023,0.172353
sz.002214,2018-10-27,2018-09-30,0.032434,1.425310,0.207409,0.986779,0.111184,0.913965,0.749381,0.162334
sz.002215,2016-04-20,2016-03-31,0.059814,1.830838,0.199746,1.006044,0.162577,0.944231,0.969195,0.177652
sz.002215,2016-08-10,2016-06-30,0.010671,1.755833,0.470899,0.762515,0.016925,6.177957,1.113710,0.002460
sz.002215,2016-10-28,2016-09-30,-0.124329,1.800935,0.594988,1.020254,-0.113726,0.854863,1.010716,-0.131623
sz.002215,2017-04-08,2016-12-31,-0.164259,1.850864,0.630611,0.999381,-0.140819,0.967442,1.001332,-0.145365
sz.002215,2017-04-29,2017-03-31,0.068032,1.952372,0.262664,0.998455,0.132868,0.886902,1.009371,0.148420
sz.002215,2017-08-23,2017-06-30,0.134957,1.909503,0.500087,0.963191,0.146729,0.940745,1.006169,0.155015
sz.002215,2017-10-23,2017-09-30,0.143701,2.027179,0.617996,0.955236,0.120080,0.910897,0.987845,0.133448
sz.002215,2018-04-27,2017-12-31,0.173337,2.160595,0.733747,0.962807,0.113562,0.906219,0.973240,0.128760
sz.002215,2018-04-27,2018-03-31,0.079417,2.251856,0.227892,1.012348,0.152868,0.890944,0.967908,0.177269
sz.002215,2018-08-23,2018-06-30,0.141600,2.352784,0.496620,0.952051,0.127291,0.950429,0.918370,0.145834
sz.002215,2018-10-26,2018-09-30,0.146855,2.413310,0.641477,0.963312,0.098475,0.913428,0.890147,0.121113
sz.002216,2016-04-27,2016-03-31,0.010073,1.955774,0.402119,1.000192,0.012806,0.620019,0.973675,0.021213
sz.002216,2016-08-26,2016-06-30,0.032752,1.875468,0.707591,0.999939,0.024681,0.761984,0.985076,0.032882
sz.002216,2016-10-26,2016-09-30,0.035713,1.909453,0.956289,1.000134,0.019556,0.783457,0.945044,0.026412
sz.002216,2017-04-21,2016-12-31,0.020830,2.109111,1.196232,1.000144,0.008255,0.614902,0.986100,0.013614
sz.002216,2017-04-25,2017-03-31,0.013775,2.024375,0.432675,0.997803,0.015762,0.583147,0.973982,0.027751
sz.002216,2017-08-25,2017-06-30,0.037355,1.966096,0.740859,0.999073,0.025669,0.648007,1.016329,0.038976
sz.002216,2017-10-26,2017-09-30,0.040821,2.015407,0.984838,0.999168,0.020583,0.672786,1.025815,0.029824
sz.002216,2018-04-20,2017-12-31,0.036854,2.178547,1.234562,0.998835,0.013719,0.677570,1.097469,0.018449
sz.002216,2018-04-26,2018-03-31,0.014023,2.067490,0.436280,0.999672,0.015551,0.649272,1.000898,0.023930
sz.002216,2018-08-16,2018-06-30,0.040348,1.959375,0.771073,0.999492,0.026720,0.696353,1.015465,0.037787
sz.002216,2018-10-20,2018-09-30,0.043826,2.028053,1.012124,0.999772,0.021356,0.725102,1.014054,0.029044
sz.002217,2016-04-28,2016-03-31,0.012709,1.701709,0.178422,1.002412,0.041757,0.889108,0.716079,0.065586
sz.002217,2016-08-23,2016-06-30,0.054873,1.715644,0.504963,1.000758,0.063291,0.874045,0.887308,0.081608
sz.002217,2016-10-27,2016-09-30,0.099553,1.848277,0.718064,1.000652,0.074962,0.865360,0.873372,0.099185
sz.002217,2017-04-25,2016-12-31,0.120337,1.800721,0.905887,1.000854,0.073707,0.883192,0.908268,0.091884
sz.002217,2017-04-28,2017-03-31,0.022759,1.794787,0.146822,1.004468,0.085984,0.863409,0.893559,0.111449
sz.002217,2017-08-22,2017-06-30,0.055581,1.826801,0.363295,1.003370,0.083467,0.868829,0.889830,0.107962
sz.002217,2017-10-24,2017-09-30,0.096770,1.887100,0.584798,1.002612,0.087459,0.883745,0.897907,0.110217
sz.002217,2018-04-24,2017-12-31,0.123915,2.008754,0.790308,1.011690,0.077153,0.862858,0.900203,0.099329
sz.002217,2018-04-28,2018-03-31,0.028551,2.153545,0.166484,1.024819,0.077704,0.840084,0.864050,0.107048
sz.002217,2018-08-28,2018-06-30,0.067111,2.217480,0.368900,1.020785,0.080370,0.873696,0.845812,0.108757
sz.002217,2018-10-23,2018-09-30,0.112288,2.292820,0.542244,1.028068,0.087851,0.890575,0.813492,0.121262
sz.002218,2016-04-28,2016-03-31,0.010389,1.639754,0.075645,1.000000,0.083758,0.974225,0.681320,0.126187
sz.002218,2016-08-25,2016-06-30,0.022072,1.730830,0.140372,1.000000,0.090846,0.958412,0.690178,0.137339
sz.002218,2016-10-24,2016-09-30,0.032034,1.685123,0.218899,1.000000,0.086842,0.959646,0.749387,0.120757
sz.002218,2017-04-18,2016-12-31,0.048468,1.704376,0.252213,1.000000,0.112751,1.008282,0.708046,0.157935
sz.002218,2017-04-26,2017-03-31,0.011513,1.780314,0.067410,1.000000,0.095932,0.859433,0.631168,0.176851
sz.002218,2017-08-22,2017-06-30,0.031712,1.844642,0.163596,1.000000,0.105086,0.939055,0.721903,0.155015
sz.002218,2017-10-23,2017-09-30,0.043925,1.865816,0.234315,1.000000,0.100471,0.944755,0.714422,0.148857
sz.002218,2018-04-18,2017-12-31,0.058932,1.905952,0.287069,1.000000,0.107709,0.942029,0.729967,0.156633
sz.002218,2018-04-25,2018-03-31,0.002029,2.057033,0.030771,1.000000,0.032058,0.760768,0.193685,0.217566
sz.002218,2018-08-28,2018-06-30,0.018585,2.095024,0.080769,1.000000,0.109831,0.962915,0.527559,0.216206
sz.002218,2018-10-23,2018-09-30,0.025586,2.115626,0.125985,1.000000,0.095993,0.985645,0.513441,0.189682
sz.002219,2016-04-29,2016-03-31,0.019346,1.273463,0.078400,1.008989,0.192048,0.786403,1.020243,0.239365
sz.002219,2016-08-29,2016-06-30,0.037864,1.286832,0.158319,1.011388,0.183760,0.767436,1.007185,0.237738
sz.002219,2016-10-28,2016-09-30,0.052886,1.320091,0.240469,1.008951,0.165124,0.779023,0.984426,0.215316
sz.002219,2017-04-28,2016-12-31,0.103337,1.378026,0.404126,1.018839,0.182128,0.858281,0.967823,0.219256
sz.002219,2017-04-28,2017-03-31,0.017462,1.501221,0.079006,1.026769,0.143390,0.880133,0.865635,0.188207
sz.002219,2017-08-22,2017-06-30,0.039707,1.627586,0.163535,1.029187,0.144952,0.866161,0.900726,0.185794
sz.002219,2017-10-24,2017-09-30,0.059829,1.739460,0.273406,0.955028,0.131727,0.820257,0.804428,0.199635
sz.002219,2018-04-26,2017-12-31,0.049026,1.962645,0.418689,0.910662,0.065515,0.728246,0.606098,0.148428
sz.002219,2018-04-26,2018-03-31,0.012189,2.415640,0.092549,0.758924,0.071838,0.685586,0.798136,0.131285
sz.002219,2018-08-24,2018-06-30,0.017121,2.403094,0.183446,0.683829,0.056794,0.645316,0.552279,0.159357
sz.002219,2018-10-25,2018-09-30,-0.096823,2.502633,0.277265,1.130092,-0.123473,1.341214,3.167443,-0.029065
sz.002220,2016-04-28,2016-03-31,0.009817,2.132091,0.054898,0.999022,0.083952,0.961975,0.624904,0.139655
sz.002220,2016-08-27,2016-06-30,0.038222,2.076889,0.138440,0.999262,0.133034,1.007715,0.778313,0.169617
sz.002220,2016-10-28,2016-09-30,0.066180,2.073512,0.239087,0.999566,0.133553,0.985730,0.884077,0.153252
sz.002220,2017-03-24,2016-12-31,0.079618,2.050177,0.316027,0.999782,0.122910,0.975461,0.809668,0.155622
sz.002220,2017-04-18,2017-03-31,0.008548,1.876613,0.051971,0.998698,0.087760,0.956800,0.737463,0.124375
sz.002220,2017-08-09,2017-06-30,0.032210,1.839527,0.125407,0.999308,0.139720,0.977449,0.797139,0.179321
sz.002220,2017-10-21,2017-09-30,0.040801,1.832298,0.200862,0.999429,0.110923,0.981337,0.714901,0.158109
sz.002220,2018-04-17,2017-12-31,0.049468,1.831255,0.295817,0.999916,0.091324,0.980026,0.669962,0.139091
sz.002220,2018-04-28,2018-03-31,0.002784,1.857016,0.046197,0.997379,0.032535,0.999047,0.233451,0.139499
sz.002220,2018-08-29,2018-06-30,0.009908,1.846192,0.100994,0.997660,0.053265,0.990700,0.315334,0.170501
sz.002220,2018-10-27,2018-09-30,0.012525,1.842718,0.150341,0.999636,0.045228,0.975815,0.464199,0.099848
sz.002221,2016-04-29,2016-03-31,0.021480,4.860212,0.236348,0.996415,0.018767,0.672194,0.480795,0.058068
sz.002221,2016-08-24,2016-06-30,0.050108,4.985370,0.545731,0.996901,0.018475,0.717412,0.634744,0.040570
sz.002221,2016-10-27,2016-09-30,0.075018,3.753728,0.755540,0.996901,0.026533,0.785747,0.635477,0.053139
sz.002221,2017-04-28,2016-12-31,0.095351,3.569409,1.135612,0.998436,0.023560,0.773327,0.658049,0.046298
sz.002221,2017-04-28,2017-03-31,0.032047,3.182431,0.274025,0.995245,0.036925,0.663862,0.753444,0.073822
sz.002221,2017-08-15,2017-06-30,0.071342,3.195538,0.658960,0.986232,0.034353,0.736135,0.751143,0.062127
sz.002221,2017-10-25,2017-09-30,0.116837,3.052403,1.095891,0.978317,0.035702,0.770881,0.753543,0.061461
sz.002221,2018-04-26,2017-12-31,0.149192,2.994903,1.531435,0.981381,0.033146,0.784503,0.758111,0.055731
sz.002221,2018-04-26,2018-03-31,0.043948,2.998857,0.391265,0.966200,0.038766,0.756088,0.838517,0.061146
sz.002221,2018-08-22,2018-06-30,0.087308,2.991502,0.893483,0.957699,0.034108,0.763744,0.780716,0.057202
sz.002221,2018-10-27,2018-09-30,0.111432,3.088844,1.378596,0.966614,0.027072,0.772396,0.723396,0.048452
sz.002222,2016-04-16,2016-03-31,0.024982,1.115164,0.097451,0.968117,0.237450,0.850846,1.005386,0.277580
sz.002222,2016-08-20,2016-06-30,0.052740,1.123079,0.202962,0.974798,0.237356,0.849002,1.016851,0.274938
sz.002222,2016-10-28,2016-09-30,0.081621,1.126703,0.318479,0.968930,0.234757,0.833203,1.032698,0.272832
sz.002222,2017-04-22,2016-12-31,0.108431,1.122337,0.423330,0.969795,0.235327,0.866625,1.016972,0.267013
sz.002222,2017-04-22,2017-03-31,0.047658,1.126760,0.136658,0.988101,0.313234,0.851742,0.999934,0.367782
sz.002222,2017-08-19,2017-06-30,0.096185,1.140488,0.282048,0.978389,0.305619,0.850273,1.011040,0.355512
sz.002222,2017-10-28,2017-09-30,0.148970,1.143863,0.425995,0.966561,0.316293,0.852285,0.982680,0.377653
sz.002222,2018-04-14,2017-12-31,0.188789,1.142104,0.549103,0.969960,0.310358,0.866334,1.010128,0.354651
sz.002222,2018-04-27,2018-03-31,0.048773,1.144362,0.138437,1.007852,0.305468,0.848929,0.951404,0.378207
sz.002222,2018-08-18,2018-06-30,0.104693,1.150954,0.281768,0.991357,0.325638,0.848427,1.008235,0.380679
sz.002222,2018-10-27,2018-09-30,0.160887,1.151366,0.412265,0.985033,0.344095,0.849760,1.029875,0.393186
sz.002223,2016-04-14,2016-03-31,0.065142,1.390021,0.239114,0.999020,0.196182,0.857536,0.981572,0.233069
sz.002223,2016-07-29,2016-06-30,0.096670,1.256185,0.331701,0.996100,0.232911,0.846572,0.996844,0.275994
sz.002223,2016-10-26,2016-09-30,0.124196,1.239499,0.463749,0.996232,0.216879,0.845877,1.013035,0.253096
sz.002223,2017-04-08,2016-12-31,0.142412,1.243089,0.602886,0.997348,0.190529,0.876112,1.003362,0.216742
sz.002223,2017-04-24,2017-03-31,0.037128,1.215117,0.148369,0.969885,0.212335,0.856554,1.007426,0.246067
sz.002223,2017-08-22,2017-06-30,0.079984,1.228026,0.304506,0.967963,0.220974,0.855115,1.017215,0.254041
sz.002223,2017-10-21,2017-09-30,0.104610,1.225928,0.435526,0.938821,0.208695,0.854507,0.997851,0.244755
sz.002223,2018-04-21,2017-12-31,0.116650,1.225158,0.569564,0.943411,0.177193,0.871341,1.007636,0.201816
sz.002223,2018-04-21,2018-03-31,0.039979,1.251164,0.155753,0.954573,0.214917,0.860097,0.957679,0.260917
sz.002223,2018-08-11,2018-06-30,0.089950,1.270508,0.334927,0.965223,0.219002,0.851170,1.010538,0.254612
sz.002223,2018-10-20,2018-09-30,0.118368,1.252809,0.478439,0.968800,0.203840,0.847778,1.045772,0.229916
sz.002224,2016-04-27,2016-03-31,0.016657,1.111901,0.097446,1.030288,0.149217,0.886214,0.970801,0.173440
sz.002224,2016-08-18,2016-06-30,0.068112,1.105019,0.246943,1.013201,0.246357,0.858533,1.046917,0.274092
sz.002224,2016-10-28,2016-09-30,0.104709,1.100546,0.370907,1.011712,0.253544,0.856585,1.069141,0.276853
sz.002224,2017-03-21,2016-12-31,0.149598,1.110330,0.498549,1.010721,0.267383,0.837465,1.037399,0.307766
sz.002224,2017-04-27,2017-03-31,0.020131,1.125942,0.087133,1.015671,0.202028,0.813306,1.019279,0.243705
sz.002224,2017-07-26,2017-06-30,0.052992,1.105012,0.234289,1.012623,0.202136,0.845278,1.052354,0.227239
sz.002224,2017-10-30,2017-09-30,0.076982,1.111698,0.342903,1.010956,0.199755,0.843875,0.963109,0.245779
sz.002224,2018-04-23,2017-12-31,0.098010,1.142096,0.481407,1.004126,0.177528,0.856649,1.048247,0.197697
sz.002224,2018-04-25,2018-03-31,0.011215,1.167248,0.091054,1.047951,0.100692,0.842865,0.744044,0.160560
sz.002224,2018-08-20,2018-06-30,0.037205,1.270624,0.183816,1.015668,0.156836,0.839034,1.058058,0.176668
sz.002224,2018-10-23,2018-09-30,0.051604,1.274823,0.283229,1.027375,0.139111,0.827705,1.161277,0.144728
sz.002225,2016-04-28,2016-03-31,0.011140,2.011102,0.105371,0.960996,0.054703,0.838039,0.750066,0.087026
sz.002225,2016-08-18,2016-06-30,0.019458,1.971823,0.226562,0.928769,0.046896,0.812403,0.705443,0.081828
sz.002225,2016-10-20,2016-09-30,0.024671,1.968518,0.340984,0.910195,0.040382,0.820163,0.791995,0.062167
sz.002225,2017-04-21,2016-12-31,-0.075176,1.998780,0.475567,1.048200,-0.075450,1.061558,1.485838,-0.047835
sz.002225,2017-04-21,2017-03-31,0.014589,2.010760,0.120823,0.973203,0.061705,0.832395,0.737700,0.100488
sz.002225,2017-08-10,2017-06-30,0.023517,2.016355,0.256978,0.929281,0.048839,0.829720,0.728093,0.080844
sz.002225,2017-10-26,2017-09-30,0.017406,2.029272,0.414252,0.848361,0.024406,0.766057,0.486857,0.065440
sz.002225,2018-03-28,2017-12-31,0.009417,2.008497,0.594725,0.709111,0.011117,0.796390,0.426938,0.032697
sz.002225,2018-04-18,2018-03-31,0.022965,2.056949,0.181243,0.958749,0.064251,0.839189,0.649972,0.117794
sz.002225,2018-07-31,2018-06-30,0.050817,2.047833,0.383324,0.941203,0.068781,0.854628,0.847182,0.094998
sz.002225,2018-10-23,2018-09-30,0.070350,1.973373,0.590496,0.946944,0.063755,0.846058,0.951126,0.079228
sz.002226,2016-04-26,2016-03-31,0.000196,1.489799,0.052548,0.156578,0.016003,0.570341,0.567803,0.049417
sz.002226,2016-08-23,2016-06-30,0.014157,1.525914,0.136380,0.792920,0.085794,0.777535,0.859013,0.128450
sz.002226,2016-10-21,2016-09-30,0.018430,1.441555,0.194564,0.731201,0.089864,0.754643,0.863593,0.137892
sz.002226,2017-03-23,2016-12-31,0.017962,1.429078,0.277172,0.717507,0.063200,0.715052,0.860807,0.102677
sz.002226,2017-04-22,2017-03-31,0.002211,1.376207,0.050546,0.802888,0.039582,0.614738,0.851497,0.075617
sz.002226,2017-08-11,2017-06-30,0.017269,1.388482,0.133683,0.760649,0.122313,0.795483,0.943422,0.162981
sz.002226,2017-10-24,2017-09-30,0.024991,1.398224,0.212719,0.764165,0.109954,0.771990,0.932899,0.152674
sz.002226,2018-03-22,2017-12-31,0.022565,1.414376,0.322797,0.680155,0.072666,0.739082,0.908003,0.108281
sz.002226,2018-04-24,2018-03-31,0.002328,1.936205,0.054698,0.701100,0.031351,0.735453,0.266964,0.159675
sz.002226,2018-08-24,2018-06-30,0.023862,1.919007,0.141933,0.865706,0.101199,0.838405,0.573988,0.210291
sz.002226,2018-10-25,2018-09-30,0.046694,1.904456,0.232860,0.841170,0.125173,0.855700,0.636320,0.229886
sz.002226,2019-03-26,2018-12-31,0.047981,1.877027,0.336114,0.800327,0.095027,0.872711,0.586974,0.185506
sz.002227,2016-04-29,2016-03-31,-0.011965,1.284325,0.060051,0.978982,-0.158467,1.033962,0.946897,-0.161857
sz.002227,2016-08-23,2016-06-30,-0.010985,1.267753,0.148122,0.965397,-0.060595,0.853296,0.880766,-0.080627
sz.002227,2016-10-29,2016-09-30,-0.010793,1.280302,0.239659,0.952000,-0.036948,0.812866,0.895371,-0.050765
sz.002227,2017-04-27,2016-12-31,0.011608,1.279794,0.359162,1.008229,0.025047,0.867527,1.129597,0.025559
sz.002227,2017-04-27,2017-03-31,-0.009468,1.260204,0.044890,0.976131,-0.171460,0.842800,0.988651,-0.205776
sz.002227,2017-08-30,2017-06-30,0.001332,1.247755,0.139122,1.452134,0.005282,-1.757478,0.457502,-0.006570
sz.002227,2017-10-26,2017-09-30,0.002115,1.269770,0.213449,1.318479,0.005918,13.000870,-0.736635,-0.000618
sz.002227,2018-04-25,2017-12-31,0.018544,1.294078,0.353943,0.991480,0.040835,0.693664,1.016887,0.057891
sz.002227,2018-04-28,2018-03-31,-0.012291,1.317882,0.038136,0.979395,-0.249689,0.837826,1.012795,-0.294256
sz.002227,2018-08-28,2018-06-30,-0.010657,1.341406,0.121319,0.973397,-0.067273,0.798162,1.023412,-0.082357
sz.002227,2018-10-29,2018-09-30,-0.012346,1.357039,0.184603,0.977444,-0.050420,0.757490,1.101805,-0.060412
sz.002228,2016-04-23,2016-03-31,0.014103,1.893456,0.256228,0.806450,0.036045,0.768009,0.737696,0.063621
sz.002228,2016-08-29,2016-06-30,0.032345,1.971454,0.518698,0.861839,0.036702,0.764980,0.769945,0.062313
sz.002228,2016-10-28,2016-09-30,0.044179,2.002566,0.781495,0.848192,0.033282,0.758221,0.753825,0.058229
sz.002228,2017-04-15,2016-12-31,0.064340,2.090695,1.059053,0.823907,0.035269,0.795460,0.795454,0.055740
sz.002228,2017-04-25,2017-03-31,0.018597,2.295173,0.303739,0.781243,0.034147,0.768714,0.842361,0.052734
sz.002228,2017-08-30,2017-06-30,0.043292,2.359288,0.656631,0.798157,0.035012,0.772237,0.844218,0.053704
sz.002228,2017-10-27,2017-09-30,0.062178,2.449253,1.054055,0.789653,0.030500,0.776638,0.810712,0.048441
sz.002228,2018-03-27,2017-12-31,0.078909,2.171663,1.492915,0.766137,0.031768,0.779205,0.846618,0.048156
sz.002228,2018-04-27,2018-03-31,0.021445,2.119354,0.415981,0.812107,0.029953,0.803485,0.881149,0.042308
